ID Tweet;Usuario;Fecha;Texto;Hashtag;Clasificaci�n;Resultado
1476954292326210000;Valandilmv;2021-12-31 16:31:58+00:00;Mi único consuelo de haber gastado $50 por cada tanque lleno de gasolina es la esperanza de ganarme esas tarjetas g… https://t.co/7KLSi2FiHK;Gasolina;Gasolina;No
1476776855302810000;alexisolivo;2021-12-31 04:46:54+00:00;@sofialanchimb Huele a pólvora y gasolina ese nivel de inspiración 🙂;Gasolina;Gasolina;No
1476764482932190000;Maurici76274446;2021-12-31 03:57:44+00:00;@MariFer45614811 @ElizabethBD9 @MashiRafael @Guillermolasso Terrible! el odio y el revanchismo pueden más q la verd… https://t.co/r1cTSvoCrJ;Gasolina;Gasolina;No
1476711009515700000;juanandrs21;2021-12-31 00:25:15+00:00;@Canalgye @LeonidasIzaSal1 Somos un país petrolero y tenemos refinerías, lo más alto que puede llegar a costar un g… https://t.co/NRXkap5rz6;Gasolina;Gasolina;Si
1476696395876860000;victor_droid;2021-12-30 23:27:11+00:00;@betvaldezg más gastas en gasolina y el mantenimiento, pero ganas la libertad de ir dónde sea cuando tú quieras. A… https://t.co/jFMKmHLR8e;Gasolina;Gasolina;No
1476627704363590000;Diegopm88;2021-12-30 18:54:13+00:00;@PATODIAZGUEVARA @PATODIAZGUEVARA prefieres que la gasolina se vaya al contrabando como se lo hacía? Pagar un subsi… https://t.co/RnOHqdQr5w;Gasolina;Gasolina;Si
1476574542785130000;GZuritaH;2021-12-30 15:22:59+00:00;No olviden poner hoy #gasolina a sus vehículos. Mañana en la mañana y tarde habrá muchas colas, puesto que en la no… https://t.co/arlufNB7Y2;Gasolina;Gasolina;No
1476537343305730000;AndrewDrBlue;2021-12-30 12:55:10+00:00;El traje color charco de gasolina https://t.co/dHCNDJdJuI;Gasolina;Gasolina;No
1476525943980230000;GatoJosuee;2021-12-30 12:09:52+00:00;Que te cobren un recargo para poner gasolina de tu Tarjeta de Débito, que HP no les bastó con subir los precios;Gasolina;Gasolina;Si
1476431826830990000;JFAntepara;2021-12-30 05:55:52+00:00;@AgustinFC @CTEcuador Que manera de sufrir no hay nadie en la playa, son motos eléctricas con PEDALES no tienen la… https://t.co/iXntUKEXHX;Gasolina;Gasolina;No
1476416265422080000;mariacamilagrs;2021-12-30 04:54:02+00:00;te extraño pero te detesto infeliz. Infeliz mentiroso te odio ojalá te quedes sin gasolina hp. Ojalá se te manchen… https://t.co/uFZgxbIE6f;Gasolina;Gasolina;No
1476371884942000000;DTTECWJ;2021-12-30 01:57:41+00:00;@EmmaTermo Pide a gritos que lo quemen con gasolina y full camaretas como choro agarrado por el populacho;Gasolina;Gasolina;No
1476339336832550000;Marito1317;2021-12-29 23:48:21+00:00;@paultutiven Ahí toca ⛽ gasolina un fosforito y listo ✅;Gasolina;Gasolina;No
1476258442075680000;DannyM1309;2021-12-29 18:26:54+00:00;@RildoEsteves @luisantonio_r @teleamazonasec Tranquilo genio, nunca se me había ocurrido dispararle a un tanque de… https://t.co/aCugrre8HA;Gasolina;Gasolina;No
1476041288738820000;RmedinaEA;2021-12-29 04:04:01+00:00;Yo puedo ser tu Yankee pa darte gasolina;Gasolina;Gasolina;No
1476037008103460000;mauriciomorag;2021-12-29 03:47:00+00:00;@CarlosVerareal Y han de querer que siga aumentando el costo de la gasolina para que no les vaya a fallar un día;Gasolina;Gasolina;No
1476008512874550000;ormaza_paulo;2021-12-29 01:53:47+00:00;@eluniversocom Falto dosis de paloterapia e inclusive un galón de gasolina;Gasolina;Gasolina;No
1475990182063180000;Alexistb69;2021-12-29 00:40:56+00:00;@paultutiven @teleamazonasec Lo bueno de ser flacoLo extraño es q no le halla explotado la moto al dispararle al t… https://t.co/fnHeiPho9R;Gasolina;Gasolina;No
1475982391185490000;omurilloec;2021-12-29 00:09:59+00:00;No sube el precio d combustibles. La gasolina súper si. Se incrementa c/mes. Quienes consumimos esta gasolina, q no… https://t.co/EiN5D3lCFL;Gasolina;Gasolina;Si
1475970927074710000;DannyM1309;2021-12-28 23:24:25+00:00;@luisantonio_r @teleamazonasec 1. De a gratis no te van a buscar a balearte.2. Esa moto que usa agua envés de gasolina ?;Gasolina;Gasolina;No
1475960139152860000;Expresoec;2021-12-28 22:41:33+00:00;En la partida del Buque Escuela Guayas, el presidente de la República, Guillermo Lasso, descartó que se vaya a subi… https://t.co/Oz3D5YmBPU;Gasolina;Gasolina;Si
1475958958984770000;afinaldejornada;2021-12-28 22:36:52+00:00;ATENCIÓN | el Gobierno no tocará los precios de los #combustibles, fijados en $2,55 la gasolina Extra y $1,90 el Di… https://t.co/pHyME31HuZ;Gasolina;Gasolina;Si
1475916017134180000;tagletagle;2021-12-28 19:46:14+00:00;complejo, que será uno de los más importantes y #modernos de #América, que permitirá producir, #95_mil_barriles por… https://t.co/prHDm2xv7i;Gasolina;Gasolina;No
1475865701202140000;dblakmans;2021-12-28 16:26:18+00:00;@bessygranjaOK Casualmente el día que van a anunciar lo de los precios focalizados de gasolina.🤔;Gasolina;Gasolina;No
1478772405736710000;luarpa47;2022-01-05 16:56:30+00:00;@bessygranjaOK De q se sorprenden? La metrovía es peor y ahí no dicen nada;Metrov�a;Transporte;No
1478765542655860000;NelsonZavala9;2022-01-05 16:29:14+00:00;@ATMGuayaquil Los vacunados no están ni inmunizados, ni protegidos  y son los que se están contagiando con Ómicron.… https://t.co/PqqpqOKA9O;Metrov�a;Transporte;No
1478716656587310000;EudoroA;2022-01-05 13:14:58+00:00;@Expresoec Pero debería comenzar con la Metrovía ojalas Expreso le haga seguimiento al tema  y no quede como una no… https://t.co/ssAFnFz2zU;Metrov�a;Transporte;No
1478703994214220000;RadioHuancavilk;2022-01-05 12:24:39+00:00;📽IICésar Velasteguí vocero institucional del Municipio de Guayaquil en Contrapunto @RadioHuancavilk señaló que la M… https://t.co/rHQdXbF6kI;Metrov�a;Transporte;No
1478538699528970000;bryanxavier94;2022-01-05 01:27:50+00:00;@cscgye @BomberosGYE @ATM_Transito Cosa de todos los días, autos y motos por el carril de la metrovía en la Eloy Al… https://t.co/lAQq1WwihN;Metrov�a;Transporte;Si
1478510368574030000;real_estate_vip;2022-01-04 23:35:15+00:00;Deberías preocuparte por las #PUERCASUNIDADES de la #METROVÍA que #NOSIRVEN para ni #MIERDA y poner a un #PENDEJO q… https://t.co/MX87F5gjzh;Metrov�a;Transporte;No
1478475583013190000;Cristhopher_A;2022-01-04 21:17:02+00:00;"En la metrovia viene un señor con dos mascarillas; una quirúrgica y una KN-95 y ambas las trae mal puestas. https://t.co/f8jMvMPHuX";Metrov�a;Transporte;No
1478468470169910000;zoomergidosfut;2022-01-04 20:48:46+00:00;"Lo mejor de lo mejor con ""Las Ventanillas Universales""Gracias @atmguayaquil por darnos la facilidad de hacer nuest… https://t.co/EZHg68o6wr";Metrov�a;Transporte;No
1478468316645700000;pikitohidalgo;2022-01-04 20:48:09+00:00;"Lo mejor de lo mejor con ""Las Ventanillas Universales""Gracias @atmguayaquil por darnos la facilidad de hacer nuest… https://t.co/n5wmTokbFM";Metrov�a;Transporte;No
1478468134474780000;miguelycaza;2022-01-04 20:47:26+00:00;"Lo mejor de lo mejor con ""Las Ventanillas Universales""Gracias @atmguayaquil por darnos la facilidad de hacer nuest… https://t.co/PvjH5J3O1g";Metrov�a;Transporte;No
1478467766969580000;dialogodeport;2022-01-04 20:45:58+00:00;"Lo mejor de lo mejor con ""Las Ventanillas Universales""Gracias @atmguayaquil por darnos la facilidad de hacer nuest… https://t.co/7uwHrpT4GA";Metrov�a;Transporte;No
1478464897050870000;Martico1990;2022-01-04 20:34:34+00:00;@adrianaaasg En metrovía mejor;Metrov�a;Transporte;Si
1478461232265010000;BenAleur;2022-01-04 20:20:00+00:00;@medinaecuador6 @CynthiaViteri6 Hay demasiados buses, se los necesita en horas pico, van sin pasajeros, q no suban… https://t.co/fCqI8KboZq;Metrov�a;Transporte;Si
1478455318619330000;metroviagye;2022-01-04 19:56:30+00:00;@chicho_larry @ATMGuayaquil Estimado Larry, gracias por el reporte. Por favor indíquenos la intersección y si es po… https://t.co/I7UpfqEap2;Metrov�a;Transporte;No
1478449334907720000;ereyesilva20;2022-01-04 19:32:44+00:00;@luisantonio_r @ATMGuayaquil @24HorasGYE Que el distanciamiento se respete no solo en las paradas de la Metrovia si… https://t.co/c3XhwRdrEN;Metrov�a;Transporte;No
1478443548076810000;ATM_Transito;2022-01-04 19:09:44+00:00;@chicho_larry @metroviagye @ATMGuayaquil Buenas tardes Larry, agradecemos su denuncia ciudadana, la misma que se re… https://t.co/ugtSErAd3k;Metrov�a;Transporte;No
1478442700198310000;Remedios2013;2022-01-04 19:06:22+00:00;Siento que en Guayaquil estamos a 200 grados centígrados.Cómo la estará pasando la gente en la calle, sin árboles,… https://t.co/NNTLrFIpwP;Metrov�a;Transporte;No
1478432954963700000;doug_bohorquez;2022-01-04 18:27:39+00:00;¿Y la metrovía es sector público? Es para un amigo... 🤔 https://t.co/U7uIM9uXys;Metrov�a;Transporte;No
1478399731764240000;ATM_Transito;2022-01-04 16:15:38+00:00;#ATMinforma | Se registra un vehículo con desperfecto mecánico en Vía a Daule, cerca de la estación de #Metrovía In… https://t.co/g0J8W3zDp9;Metrov�a;Transporte;No
1478367690741980000;rrgyeec;2022-01-04 14:08:18+00:00;@TavoAndre Luego de 30 años de PSC en el poder, votante promedio no conoce otra realidad fuera de adoquines y metro… https://t.co/5F6oJbqKlE;Metrov�a;Transporte;No
1478222668872690000;WilliamRivaden4;2022-01-04 04:32:02+00:00;@CesarVillamarEc @jeamsantos72 @ga_nm79 Ese man afloja hasta con la de la metrovia;Metrov�a;Transporte;No
1478127434000170000;Rudolf1959;2022-01-03 22:13:37+00:00;@RobertoFumafont Y no iba en metrovia;Metrov�a;Transporte;No
1478126654832660000;Bryandrer;2022-01-03 22:10:31+00:00;Esto es inadmisible.Esta foto la acabo de tomar desde el hospital del IESS Teodoro Maldonado (mirar fecha y hora… https://t.co/sF4u7HCqLW;Metrov�a;Transporte;No
1478120005497720000;arobalinob;2022-01-03 21:44:06+00:00;@CynthiaViteri6 @Salud_Ec para ingresar a un mall exigen certificado de vacunacion pero para ingresar a la metrovia no... 🤣🤣🤣;Metrov�a;Transporte;No
1478091256815360000;walterinho_lic;2022-01-03 19:49:51+00:00;@luisantonio_r @PoliciaEcuador @teleamazonasec NO SOLO EN DURÁN, EN GUAYAQUIL, EN CHILE Y COLOMBIA , CENTRO SUR, ME… https://t.co/zv2FtROVNM;Metrov�a;Transporte;No
1478078141432220000;BarcelonaSC593;2022-01-03 18:57:44+00:00;@CynthiaViteri6 De que sirve si la Metrovía no hay distanciamiemto, convirtiéndose este medio de transporte en uno… https://t.co/fVvwbEeNeP;Metrov�a;Transporte;No
1478068306376590000;ATM_Transito;2022-01-03 18:18:40+00:00;@lulu_rh @ATMGuayaquil Hola buenas tardes, solo debe acercarse a retirar el sticker en las oficinas de SGS en la Av… https://t.co/KCpjgQbPjZ;Metrov�a;Transporte;No
1478067022751840000;marielaviteri;2022-01-03 18:13:34+00:00;📍Corporación Registro Civil Marta de Roldós📍C.C Albán Borja📍Terminal Terrestre de Guayaquil📍Terminal Metrovía 25… https://t.co/XK7uXB7VY2;Metrov�a;Transporte;No
1478064635962080000;ATM_Transito;2022-01-03 18:04:04+00:00;#ATMinforma | Concluye la asistencia de las entidades de emergencia en el #Siniestro de tránsito de Vía a Daule, ce… https://t.co/7Yt1nJRxro;Metrov�a;Transporte;No
1478057201717630000;RubenGo49911521;2022-01-03 17:34:32+00:00;@drummniatico Y metrovia también.;Metrov�a;Transporte;No
1478055012207110000;PenalozaPint;2022-01-03 17:25:50+00:00;@ecuavisa Solo necesitan que cierren la metrovia o cambien el aforo en la metrovia para evitar mas contagios;Metrov�a;Transporte;No
1478049212877220000;ATM_Transito;2022-01-03 17:02:47+00:00;#ATMinforma | Se visualiza un #Siniestro de tránsito en Vía a Daule, cerca de la estación de #Metrovía Juan Tanca M… https://t.co/NEW2BZros8;Metrov�a;Transporte;No
1478021368973300000;ATM_Transito;2022-01-03 15:12:09+00:00;#ATMinforma | Se encuentran operativos los semáforos en Vía a Daule, cerca la estación de #Metrovía Parque Californ… https://t.co/JET0qW4qve;Metrov�a;Transporte;No
1477988690257400000;ATM_Transito;2022-01-03 13:02:18+00:00;#ATMinforma | Se registran semáforos apagados en Vía a Daule, cerca la estación de #Metrovía Parque California, por… https://t.co/maXASurYHR;Metrov�a;Transporte;Si
1477856096396230000;marthia7;2022-01-03 04:15:25+00:00;No es Montañita pero q delicioso estaba el clima en punta carnero 🌊⛱️, belleza d playas q tenemos ... Por cierto és… https://t.co/yKZJCjQnUS;Metrov�a;Transporte;No
1477847282313830000;1957Ablome;2022-01-03 03:40:23+00:00;@gabiciddeleon Distanciamiento para esperar la llegada del metrovia;Metrov�a;Transporte;No
1477773482608190000;LuisLBSC;2022-01-02 22:47:08+00:00;"En el 2021 irónicamente hacia ese chiste de ""para el Coe el covid no sabe coger metrovia, el aforo ahí no es para n… https://t.co/bFASjG2SxA";Metrov�a;Transporte;No
1477768310439780000;vfeijoo;2022-01-02 22:26:35+00:00;El ayudante de este conductor y compañero del sistema metrovia empuja para impedir el ingreso a la sra. y aduce que… https://t.co/MzE1s7jFaz;Metrov�a;Transporte;No
1477715533520850000;CarmenPatio3;2022-01-02 18:56:52+00:00;Cómo en la metrovia? pero prohíben entrar a un centro comercial donde hay menos personas porque dicen que los no va… https://t.co/dyoDehToRT;Metrov�a;Transporte;No
1476970775395630000;gourgusp;2021-12-31 17:37:28+00:00;@pamecaviedes Le hace de la mano en la parada de la metrovía;Metrov�a;Transporte;No
1476942956452100000;LuisCubillosGye;2021-12-31 15:46:55+00:00;3/52. Sistema METROVIA 10 años de retraso, funcionan solo 3 de las 7 troncales planificadas.3. Construcción de AE… https://t.co/YbPyPz0ctM;Metrov�a;Transporte;Si
1476942949091100000;LuisCubillosGye;2021-12-31 15:46:53+00:00;2/5Los problemas de la transportación urbana en GUAYAQUIL son más graves que buses parados desde hace un mes.1. M… https://t.co/lnaOfNWAJW;Metrov�a;Transporte;Si
1476928586649150000;hugopilco;2021-12-31 14:49:49+00:00;@radio_pichincha Que chucha les importa MMVs. Se escandalizan por eso y no por los buses @metrovia en Gye, que van… https://t.co/W2sWfPAglW;Metrov�a;Transporte;No
1476891777068050000;Danielcc811;2021-12-31 12:23:33+00:00;Estimada @CynthiaViteri6, en feriados la gente también trabaja, que mandes una metrovia cada 15 min me parece treme… https://t.co/dGbRiJ3bow;Metrov�a;Transporte;Si
1476742445035570000;fierrofonseca;2021-12-31 02:30:10+00:00;@elcomerciocom Hasta en la metrovia se embarcan sin mascarilla y todos bien gracias nadie hace nada de nada todo se… https://t.co/zpy6vFivAb;Metrov�a;Transporte;No
1476704795985640000;wwmo2012;2021-12-31 00:00:33+00:00;Y, como CUÁNTOS salvatajes ECONÓMICOS ha hecho el municipio de Guayaquil de la Alcaldesa Viteri a esta FUNDACIÓN PR… https://t.co/EVnrwp2buu;Metrov�a;Transporte;No
1476666520726130000;bryan_informa;2021-12-30 21:28:28+00:00;"Primero; les quitan plata para que los dejen trabajar. Segundo; los botan porque ya se dieron cuenta que estaban re… https://t.co/nu0l98Jdf9";Metrov�a;Transporte;No
1476664656760550000;fervel1972;2021-12-30 21:21:03+00:00;@metroviagye porque si uno toma el servicio express de la metrovia desde el sur para llegar más rápido al terminal… https://t.co/YcNTXFVEMV;Metrov�a;Transporte;Si
1476638551643200000;drrobzeb;2021-12-30 19:37:19+00:00;Buenas tardes @ATM_Transito @ATMGuayaquil el carril de la metrovia en la Av Carlos Julio Arosemana es compartido? A… https://t.co/tkpKERZJOJ;Metrov�a;Transporte;Si
1476520594808220000;chimcasa;2021-12-30 11:48:36+00:00;@paultutiven @ATMGuayaquil @teleamazonasec Cuando se ejecutará ese aforo en la Metrovia nunca. Sus Patrones PSC los… https://t.co/EcYjfb8YIi;Metrov�a;Transporte;Si
1476425014140440000;jmorrala;2021-12-30 05:28:48+00:00;Solo en mi país, el gobierno no hace nada, solo se llenan los bolsillos y hablan mierdas, donde está el distanciami… https://t.co/ft9OGCAbEn;Metrov�a;Transporte;No
1476424447569580000;jmorrala;2021-12-30 05:26:33+00:00;Y el distanciamiento social donde queda aquí ? La aglomeración ??? Que son inmunes o la metrovia tiene Desinfeccion… https://t.co/7awwbbypa5;Metrov�a;Transporte;No
1476362294149980000;paultutiven;2021-12-30 01:19:35+00:00;Se coordinan operativos de control por parte de la @ATMGuayaquil en la Metrovía, como lo dispuso el COE Cantonal po… https://t.co/NRFxiB6PVX;Metrov�a;Transporte;Si
1476342447525570000;mariojose25;2021-12-30 00:00:43+00:00;@pinllocoto @AlegriaCrespo De pronto usted me puede explicar Yo no entiendo por qué no piden certificado de vacuna… https://t.co/vL4h1H3Kts;Metrov�a;Transporte;No
1476331949551760000;joffrecampana;2021-12-29 23:19:00+00:00;Los no vacunados no pueden ingresar a arribos internacionales del aeropuerto, pero sí pueden tomar metrovía e ir a… https://t.co/QQ9SPU9wMn;Metrov�a;Transporte;No
1476330663448080000;welling_matein;2021-12-29 23:13:53+00:00;@eluniversocom Son hasta brutos ahora el cora virus anda en buses y la Metrovía porque no ven allí sin van a poner… https://t.co/cSdwtlCVhq;Metrov�a;Transporte;No
1476329794535100000;joffrecampana;2021-12-29 23:10:26+00:00;@jjara Ah! El Estado cuidando a kos no vacunados? Brillante. Los no vacunados no se pueden contagiar en metrovía, n… https://t.co/SRY6YSbol8;Metrov�a;Transporte;No
1476269121566350000;Unionradio580am;2021-12-29 19:09:20+00:00;El infectólogo Andrés Díaz, asegura que en ese sitio, se examina a los ciudadanos para luego darles un diagnóstico… https://t.co/Q8Ozbwf4vY;Metrov�a;Transporte;No
1476268801465400000;_ByronInfo;2021-12-29 19:08:04+00:00;@elcomerciocom Aumenten buses urbanos, o suspendan la metrovía, es decir, busquen una solución óptima para ese transporte masivo, por favor!;Metrov�a;Transporte;Si
1476193158195200000;doug_bohorquez;2021-12-29 14:07:29+00:00;El bicho entra en los centros comerciales, pero no en los buses ni en la metrovía. Absurdo. #carnetdevacunación;Metrov�a;Transporte;No
1475997877960850000;ELADCHO;2021-12-29 01:11:31+00:00;@DanielR80217367 @LassoGuillermo @Salud_Ec Piden carnet de vacunación hasta en los supermercados cuando se supone q… https://t.co/WMHi56zTuF;Metrov�a;Transporte;Si
1475944859571790000;Valandilmv;2021-12-28 21:40:50+00:00;El Municipio subsidio a la Metrovia.Hoy se les incendia un alimentador y desde que existe, siempre están en pérdid… https://t.co/27Rx9FBQpU;Metrov�a;Transporte;No
1475943486012760000;LuisAlm40416493;2021-12-28 21:35:23+00:00;Metrovía a full buses a full y quién controla está pendejada;Metrov�a;Transporte;No
1475943036584660000;LuisAlm40416493;2021-12-28 21:33:36+00:00;@metroviagye @alcaldiagye donde está el distanciamiento metrovía a full y el personal no sirve para nada cierran ne… https://t.co/dhkKK3FIbB;Metrov�a;Transporte;No
1475931942633750000;Cupsfire_gye;2021-12-28 20:49:31+00:00;🎥👨‍🚒 Momentos en el que Personal Voluntario de #BCBG avanzaban a la novedad del Bus Alimentador de Metrovia incendi… https://t.co/bpCK7g8dMp;Metrov�a;Transporte;No
1475929223126780000;charliazul;2021-12-28 20:38:42+00:00;Insistió en lo mal que actúa el municipio en pedir carnet de ingreso que todo lado y no pedirlo en la metrovia, son… https://t.co/8RYJyylXbV;Metrov�a;Transporte;No
1475911461457240000;vikitop;2021-12-28 19:28:08+00:00;Con tanta delincuencia me da miedo salir en el carro mejor me voy en metrovia.;Metrov�a;Transporte;No
1475899402036330000;sick_boy;2021-12-28 18:40:12+00:00;@alfonso_saltos @alcaldiagye Recuerda q llorar cuando la metrovia les quita un carril;Metrov�a;Transporte;No
1475895881991860000;Cupsfire_gye;2021-12-28 18:26:13+00:00;🔥 Unidades BCBG controlaron un incendio registrado en un bus alimentador de la Metrovía. Esto atrás del Mall del… https://t.co/v5IEl17f8V;Metrov�a;Transporte;No
1475894053464150000;Efedefuentes;2021-12-28 18:18:57+00:00;@jw2019Isra @EmergenciasEc No! Por ejemplo, ayer acudí a los puestos del municipio y es una desorganización total.… https://t.co/YegXtGx3Uk;Metrov�a;Transporte;No
1475891129962880000;periodicodeuna;2021-12-28 18:07:20+00:00;Un alimentador del sistema de transporte Metrovía se incendió en la Av. Guillermo Pareja a la altura del distribuid… https://t.co/1pHiWcIWYM;Metrov�a;Transporte;No
1475890859509950000;Vmateo66;2021-12-28 18:06:16+00:00;Para cuidarte pondrían aforo en la metrovia y pidieran carnet ahi tamb 😂😂😂😂 . https://t.co/SthtKG4Sb2;Metrov�a;Transporte;No
1475890232952240000;Gandybala;2021-12-28 18:03:46+00:00;@EmergenciasEc Bus de la Metrovia se incendio;Metrov�a;Transporte;No
1475888294491790000;radio_sucre700;2021-12-28 17:56:04+00:00;Así quedó el bus alimentador de la Metrovía luego de incendiarse.Sucedió pasando el Mall del Sol a la altura de Hu… https://t.co/vRaA9KRz6l;Metrov�a;Transporte;No
1475886872278750000;carlos_tinoco;2021-12-28 17:50:25+00:00;"@RafaelCompte También el municipio de Guayaquil ""subsidió"" a la empresa privada que concesiona la metrovía";Metrov�a;Transporte;No
1475884102368870000;Cupsfire_gye;2021-12-28 17:39:25+00:00;🔥 Así quedó el bus alimentador de la Metrovía luego de incendiarse.Sucedió pasando el Mall del Sol a la altura de… https://t.co/fz7PETKzJm;Metrov�a;Transporte;No
1475883939600470000;JeffyGesu;2021-12-28 17:38:46+00:00;@alcaldiagye Evitar aglomeraciones?  Osea evito ir en la Metrovia, allí es el centro de las aglomeraciones a toda hora.;Metrov�a;Transporte;Si
1475883266418820000;Cupsfire_gye;2021-12-28 17:36:05+00:00;🔥 Unidades BCBG controlaron un incendio registrado en un bus alimentador de la Metrovía. Esto atrás del Mall del… https://t.co/ceP61uuy8I;Metrov�a;Transporte;No
1475864720120880000;Edjacast;2021-12-28 16:22:24+00:00;@CynthiaViteri6 Estimada Cynthia , la Metrovía es un principal foco de propagación del virus , debería considerarlo… https://t.co/dru4wwI4rx;Metrov�a;Transporte;No
1475852402347710000;medinaecuador6;2021-12-28 15:33:27+00:00;@SiwonKa09 @CynthiaViteri6 Alcaldesa @CynthiaViteri6 suba el pasaje a 35 centavos. Todos lo pueden pagar. Normalice… https://t.co/omFvzupEzv;Metrov�a;Transporte;Si
1478860242767200000;milmarcev;2022-01-05 22:45:32+00:00;@yosoyliborio @PartidoPCC Dedicados a conservar el poder del cual lucran los Castro los militares el Partido Comuni… https://t.co/Eq92PHFX7W;Sin agua;Agua;No
1478768700182250000;milmarcev;2022-01-05 16:41:46+00:00;@BrunoRguezP @PresidenciaCuba @CubaMINREX @MinturCuba Los beneficios del turismo se utiliza para engordar los bolsi… https://t.co/hO5lyYAd0U;Sin agua;Agua;No
1478736283316930000;andresdecker9;2022-01-05 14:32:58+00:00;@Xidrovo95 @meliimoscoso Ah. Yo también llevo como un año ya sin agua caliente jaja plena, los favoritos de Dios;Sin agua;Agua;No
1478476759796370000;somos_revista;2022-01-04 21:21:42+00:00;@AmaguaCEM Dónde está la notificación que dice, y ya vamos 2 horas sin agua;Sin agua;Agua;Si
1478471937273830000;milmarcev;2022-01-04 21:02:33+00:00;@LamelasOrtiz Manga de funcionarios bien comidos mientras el pueblo cubano hace cola por un pollo importado de los… https://t.co/hRpYEP5oEQ;Sin agua;Agua;No
1478430559324240000;barcebeny;2022-01-04 18:18:07+00:00;@interagua no hay servicio en bastión popular bloque 11. Nos quedamos sin agua;Sin agua;Agua;Si
1478419745212930000;DomenicaIzquie2;2022-01-04 17:35:09+00:00;Mis vecinos tienen un perro, al que han dejado solo desde fin de año, sin comida y sin agua.Con mi familia y la de… https://t.co/DxtYqPm0xw;Sin agua;Agua;No
1478381715420810000;l4uis_pe;2022-01-04 15:04:02+00:00;llamo al servicio al cliente para que me digan donde poder poner una denuncia ya que es abusivo de su parte de exag… https://t.co/qbV2LjS1H2;Sin agua;Agua;No
1478381087621580000;l4uis_pe;2022-01-04 15:01:32+00:00;@interagua 😡😡 me acaban de venir a cojer el consumo de agua y me sale una planilla de casi 100$ cuando la semana pa… https://t.co/h0biMmrRvz;Sin agua;Agua;Si
1478189182480790000;gusarman43;2022-01-04 02:18:59+00:00;@interagua otra vez sin agua en Terranostra, por delicadeza deberían avisar las razones de la suspensión del servicio.;Sin agua;Agua;Si
1478188223528670000;albert_luisin;2022-01-04 02:15:10+00:00;@interagua Que bien. Los felicito. Empezamos bien el año !!!!  Ya no tenemos agua en vía a la costa !!!!  Km 14 no… https://t.co/qExrAYNfxS;Sin agua;Agua;Si
1478169778741250000;CevallosMary;2022-01-04 01:01:52+00:00;@interagua Nuevamente Coop Pancho Jacome 2 sin Agua. Cortan el agua sin previo aviso;Sin agua;Agua;Si
1478148804406880000;kerllyflores;2022-01-03 23:38:32+00:00;@DonosoEcuador @Salud_Ec @XimenaGarzon11 A los servidores públicos teletrabajo cuando están con aire y con insumos… https://t.co/NL0nHExmkx;Sin agua;Agua;No
1478131027893780000;ser_storePcell;2022-01-03 22:27:54+00:00;@despinozag_rhb @aguzmanj Más indolente sería ver cómo los niños mueren por contagios en las escuelas ver esas aula… https://t.co/kD7DFkfznJ;Sin agua;Agua;No
1478085774453230000;Kevin14Orlando;2022-01-03 19:28:04+00:00;@interagua Lamentablemente sin agua en el sur de Guayaquil, Barrio del Seguro, qué pasó?;Sin agua;Agua;Si
1478010253824380000;ser_storePcell;2022-01-03 14:27:59+00:00;@Educacion_Ec @mariabrownp @visionquito Las ESCUELAS SE CAEN A PEDAZOS Y ESO QUE HABLO DENTRO DE GUAYAQUIL COMO SER… https://t.co/IfgjKlNyUJ;Sin agua;Agua;No
1477985498178230000;CamaronesGorda;2022-01-03 12:49:37+00:00;@pat0lopez Gracias Pato, ya amanecí sin agua 🤗🤗🤗😍🤪😜;Sin agua;Agua;Si
1477156462824750000;SeAcaboTonteria;2022-01-01 05:55:19+00:00;@Fran_9na_cuenta @daltonarvaez Dalton solo está saqueando Durán como ya lo hizo una vez, viene a rematar para salir… https://t.co/4q7LcPYDUJ;Sin agua;Agua;No
1476957557847730000;michaelnunezr;2021-12-31 16:44:56+00:00;Oigan hijos de puta de @interagua nos piensan tener sin agua estos días? Pregunto, ya que no dicen nada. Ayer corta… https://t.co/9TaEYdeZKu;Sin agua;Agua;Si
1476763746559260000;adypintado;2021-12-31 03:54:48+00:00;@interagua buenas noches sin agua en los Ceibos podrían informar en que tiempo restablecen el servicio. Estamos en… https://t.co/gjTGUi7VNV;Sin agua;Agua;Si
1476707675316560000;jochely22;2021-12-31 00:12:00+00:00;@TheChipi 7 años y Duran sigue sin agua!!;Sin agua;Agua;Si
1476699809201400000;rferldyc2387;2021-12-30 23:40:44+00:00;@interagua todo el bendito día sin agua, hasta cuándo?? No comunican nada, que les pasa?? Por favor atiendan el requerimiento;Sin agua;Agua;Si
1476695051988310000;karlisbrown;2021-12-30 23:21:50+00:00;@interagua Sector de la Pancho Jácome sin agua todo el día!!! X favor su ayuda;Sin agua;Agua;Si
1476679149792210000;geatapia;2021-12-30 22:18:39+00:00;como Venecia sin agua, como Madrid sin gente;Sin agua;Agua;No
1476606688778240000;Lrobles_Dg;2021-12-30 17:30:43+00:00;Y ahora xq carajos nos dejan sin agua @interagua son una pendejada completa....;Sin agua;Agua;Si
1476587618041310000;l4uis_pe;2021-12-30 16:14:56+00:00;Buenos dias @interagua por que todos los dias desde las 09:00 am hasta las 16:00 pm nos dejan sin agua en la Coop.… https://t.co/JyRXbqikMR;Sin agua;Agua;Si
